url,type
http://correios.com.br/para-sua-empresa/comunicacao/certificados-digitais/agencias-credenciadas/agencias-credenciadas-1/mato-grosso-do-sul,benign
amazon.com/Ultimate-Collection-Gino-Vannelli/dp/B00004D3D8,benign
kclibrary.org/?q=event/bill-ouseley-mobsters-our-midst-civella-crime-family-kansas-city,benign
gusd.net/1579101026195448170/,benign
hanayumi-dream.blogspot.com/,benign
youtube.com/watch?v=Kl3jqiSlr1U,benign
http://www.sanpedrolee.com.ar/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5zYW5wZWRyb2xlZS5jb20uYXIvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NTA6YXBlcnR1cmEtZGUtbGEtZmVyaWEtZGVsLWxpYnJvLXFzYW4tcGVkcm8tbGVlcS0yMDA5JmNhdGlkPTQyOmVkaWNpb24tMjAwOQ==,phishing
en.wikipedia.org/wiki/Cartierville,benign
http://torcache.net/torrent/3FA7E9EAAB358C5F3814419DAF78D55D67AA7909.torrent?title=[kickass.to]kingsman.the.secret.service.2014.hc.720p.hdrip.x264.ac3.titan,benign
manzueto.com/?page_id=560,benign
http://jalopnik.com/how-the-man-behind-the-machines-of-mad-max-put-a-hellsc-1704037927/module/,benign
mylife.com/high-schools/oh/lima/,benign
http://papillon-vole.fr/index.php?option=com_virtuemart&page=shop.feed&category_id=30&Itemid=22,phishing
http://norwestcooling.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL25vcndlc3Rjb29saW5nLmNvbS9pbmR1c3RyaWFsLmh0bWw=,phishing
192.com/atoz/people/stratton/robert/,benign
metrolyrics.com/Aldo-Nova-lyrics.html,benign
jrcigars.com/index.cfm?page=cigars&brand=LEW'S%20SMOKER%2010'S,benign
http://www.idunware.com/articles/37-news/59-beer-drinkers-prefer-firefox,phishing
mp3raid.com/music/miquel_brown_so_many_men_so_little_time.html,benign
en.wikipedia.org/wiki/Missouri_(band),benign
http://kenh14.vn/cine/dan-sao-va-hot-teen-viet-ru-nhau-den-xem-chiec-giay-pha-le-cua-lo-lem-2015031301445616.chn,benign
sbnation.com/ncaa-football/events/18711,benign
liquida.com/sylvia-earle/,benign
http://www.unitre.org/index.php?option=com_eventlist&view=details&id=348:dal-porto-alla-lanterna&Itemid=221,phishing
youcantkilltherooster.com/,benign
mbapparels.com,phishing
http://fanpage.gr/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20,benign
http://www.interrail.it/interrail_news/index.php?limitstart=4,phishing
i70.mobi/showdir4.php?start=Cove+Fort%2C+UT&end=Baltimore%2C+MD&n=Interstate+70+Map,benign
en.wikipedia.org/wiki/Pulp_and_paper_industry,benign
archives.mcgill.ca/public/hist_people/abbott/mabbott.htm,benign
http://www.lafavoritacb.com/index.php?page=shop.browse&category_id=20&option=com_virtuemart&Itemid=71,phishing
hollywoodrecords.go.com/,benign
http://www.productiva.com.br/index.php?option=com_content&view=article&id=107:plataforma-para-dados-abertos&catid=43:productiva,phishing
http://innovationfriends.com.ua/wp-content/plugins/loginza/information.html.html,phishing
http://grasslandhotel.com.vn/index.php/tours/hoiantours/items/fbtrack.js,phishing
http://olx.co.id/i2/jasa-lowongan-kerja/lowongan/lowongan-lainnya/jasa-lowongan-kerja/lowongan/lowongan-lainnya,benign
amazon.com/Daydreamer-Tallulah-Bankhead/dp/B0000844IU,benign
http://chinacxyy.com/piccodejs-000.asp?lm2=193&x=4&y=1&w=153&h=104&open=1&n=10&tj=0,phishing
newsensations.com/vids/,benign
prettymuchamazing.com/videos/dom-living-in-america-video,benign
veromi.com/Karen-Kash.aspx,benign
streema.com/radios/Radio_Difusora_Cristal,benign
en.wikipedia.org/wiki/Brother_to_Brother_(Gino_Vannelli_album),benign
http://www.fitnessequipmentworldok.com/strength?page=shop.product_details&flypage=flypage.tpl&category_id=8&product_id=144,phishing
cs.washington.edu/homes/anderson/,benign
amazon.com/Toy-Soldiers-VHS-Sean-Astin/dp/630222540X,benign
http://kidscentrale.nl/index.php?option=com_content&view=article&id=15&Itemid=18,phishing
http://aljazeera.net/encyclopedia/economy/2015/5/3/%D8%A3%D8%B1%D8%A7%D9%85%D9%83%D9%88,benign
fxtrade.oanda.com/,benign
investopedia.com/terms/p/privatecompany.asp,benign
mmabloodbath.com/2011/05/ivan-menjivar-vs-charlie-valencia-fight.html,benign
http://pastehtml.com/view/bfqjdbfq6.html,phishing
http://www.northnorfolkliving.co.uk/editors-updates/beautiful-photographs-of-a-beautiful-place,phishing
youtube.com/watch?v=7Z7KpkDi8LI,benign
flixster.com/movie/the-swinger,benign
usidentify.com/l/guibord,benign
timesuniononline.com/main.asp?SectionID=2&SubSectionID=241&TM=27977.2,benign
popmatters.com/pm/review/pat-martino-el-hombre/,benign
roboticsurgery4women.com/conditions_and_treatments_endometriosis.html,benign
http://www.philipp-heerwagen.de/index.php?option=com_content&view=category&layout=blog&id=44&Itemid=57,phishing
ucjeps.berkeley.edu/Alexander/indexA.html,benign
http://www.santa-lucia.ru/index.html,phishing
http://bleacherreport.com/articles/2457999-early-predictions-for-this-years-most-surprising-nfl-veteran-roster-cuts,benign
http://pornsharing.com/gorgeous-blonde-stevie-shae-sucking-soldier-s-rock-hard-dick_v78343,benign
com-appeal-contact-1000005195843628.com,phishing
http://seasonvar.ru/serial-10679-Velikaya_Otechestvennaya_vojna_na_CHernom_more.html,benign
recordsproject.com/county/south-carolina/spartanburg.asp,benign
visitmalta.com/currency-banks,benign
http://www.guillermoroses.net/index.php?lang=en,phishing
http://thecheekofher.com/news?start=20,phishing
sporcle.com/games/Nosleep/world_cycling_champions,benign
http://openup.nl/activiteiten/op-school/theatervoorstelling?vsig8_0=8,phishing
chicagoticketcompany.com/cirque-du-soleil-tickets,benign
westernautoandhome.com/,benign
sharingglobalfaith.wordpress.com/contributors/rev-jill-mcallister/,benign
famous-couple.com/famous_couple-grace_stafford-walter_lantz.htm,benign
barclaydwight.com,phishing
ontheforecheck.com/2009/9/25/1050454/2009-2010-nashville-predators,benign
http://yxol.net/Common/ShowCopyFrom.aspx?copyfrom=,phishing
tcm.com/mediaroom/video/219270/Them-Movie-Clip-Into-the-Nest.html,benign
http://global-construcoes.com/index.php?option=com_content&view=article&id=107:terracos-varandas-no5&catid=47:terracos-varandas&Itemid=93,phishing
bbb.org/memphis/business-reviews/copy-and-duplicating-service/worldcolor-olive-branch-in-olive-branch-ms-44033875,benign
empress-empire.com/shop/product_info.php?products_id=2338,benign
http://digg.com/video/a-supercut-of-people-barking-like-dogs-in-movies-and-tv-shows,benign
http://mylust.com/videos/203927/raunchy-nympho-tickles-her-twat-with-her-favorite-sex-toy/,benign
http://kenh14.vn/star/xuc-dong-truoc-chia-se-cua-ai-phuong-gui-nguoi-me-vua-qua-doi-20150221081218164.chn,benign
http://pastehtml.com/view/burka3awb.html,phishing
http://www.allaroundrental.com/index.php?page=shop.product_details&flypage=flypage.pbv.v1.tpl&product_id=302&category_id=5&option=com_virtuemart&Itemid=36,phishing
http://ihostingthailand.com/index.php/template-joomla-os-commerce?start=6,phishing
americanempireproject.com/bookpage.asp?ISBN=0805077979,benign
http://thenextweb.com/apps/2011/07/01/instaport-download-your-entire-instagram-archive-for-backup-or-upload/,benign
hockeydb.com/ihdb/stats/pdisplay.php?pid=4315,benign
kansascity.wikia.com/wiki/Palace_Clothing_Company_Building,benign
feduja.org/bookoflife/story_Bronfman_Edward1.html,benign
islandregister.com/mckinnon5.html,benign
itworldsol.com,phishing
http://www.windmillag.com.au/news-events/3-news-events,phishing
behindcity.com/explore/slovenia/bohinj/doli/,benign
http://www.bellasposa.ro/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5iZWxsYXNwb3NhLnJvL2luZGV4LnBocC9yb2NoaWktZGUtbWlyZWFzYS1lZGVuLWJyaWRhbHMvZWItYnJpZGFscy8zNy1lZGVuLWJyaWRhbHMtYnJpZGFscy82MzgtMjQyMA==,phishing
http://bon-dom.com/kadki-bochki-dlya-soleniy-i-meda/kadka-dubovaya-10l,phishing
http://www.totesmeersalzgrotte.info/index.php?option=com_mailto&tmpl=component&link=84eb074eaa811c1c8e0eaf87c2c4e4a9623881d0,phishing
youtube.com/watch?v=XceS7Xo0p2w,benign
http://www.empresariosonline.com.mx/index.php?option=com_content&view=article&id=74:politicas-dev&catid=50:internetmkt&Itemid=43,phishing
bonjourquebec.com/qc-en/events-directory/major-exhibition/,benign
http://www.gemu-sedu.es/index.php/images/stories/gemusedu/images/stories/gemusedu/lo_mejor.png,phishing
whittall-family.info/,benign
http://www.afrikaansealbinos.nl/index.php/nl/nieuws/227-route-2015.html,phishing
facebook.com/OAKGP,benign
http://www.richpictures.co.uk/home/userblog/62?start=20,phishing
http://superuser.com/questions/884852/windows-8-1-tw700-tablet-microsd-card-seems-too-hot,benign
mmaforum.com/ufc/85355-wec-53-brad-pickett-vs-ivan-menjivar.html,benign
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0003175,benign
esljobs.com/,benign
thehockeynews.com/articles/41549-Phoenix-Coyotes-resign-young-forward-Mikkel-Boedker-to-twoyear-deal.html,benign
electricalcontractorbarringtonillinois.com/,benign
http://www.dragoesdeaco.com.br/index.php?option=com_content&view=article&id=493:qer,phishing
fencepostbooks.com,phishing
kappadeltaepsilon.org/pages/local_chapters.htm,benign
people.famouswhy.com/elaine_joyce/,benign
cornielyrics.org/lyrics/f/cass_fox/5315/touch_me/,benign
fotosearch.com/illustration/rapper.html,benign
technorati.com/videos/youtube.com%2Fwatch%3Fv%3DFLQMQYx4y4s,benign
lib.uoguelph.ca/resources/archival_&_special_collections/the_collections/digital_collections/ccla/,benign
ebay.com/sch/sis.html?_nkw=2006+Bowman+Topps+Chrome+MAURICE+JONES+DREW+Rookie+RC,benign
facebook.com/family/Davet/1,benign
http://depositphotos.com/login.html?url=%2F65606561%2Fstock-video-canoe-by-lake-at-sunset.html,benign
http://join.teen-depot.com/track/MzAwMDAwMy45LjE4LjMzLjMzLjAuMC4wLjA,phishing
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,phishing
myspace.com/girl_wrestler17,benign
sing365.com/music/lyric.nsf/Is-It-Alright-lyrics-The-Lovemakers/FACB554F4D87D1774825710200080E29,benign
wholefoodsmarket.com/values/organic.php,benign
http://seesaawiki.jp/w/tag_guide/d/%c0%b0%b7%c1%ba%d1%a4%df%a1%a6AA%a1%a6%a5%bd%a1%bc%a5%b9%a5%b3%a1%bc%a5%c9,benign
interceder.net/topic/union-pacific-railroad,benign
nuttymp3.com/download/josh-mahi-ve-arz-kra,benign
spoke.com/info/pAqW76i/JoeWeider,benign
sbnation.com/nfl/2011/9/6/2407538/minnesota-vikings-2011-season-preview-donovan-mcnabb,benign
famousamericans.net/williamnaywightman/,benign
perfectgame.org/players/playerprofile.aspx?ID=219763,benign
http://metro.co.uk/2015/05/12/harry-styles-has-a-girlfriend-of-three-months-apparently-5193120/,benign
stanleykeg.com/habitations_CL.htm,benign
en-pi.facebook.com/people/Julie-Meeks-Durando/100000408997039,benign
bloomberg.com/news/2010-07-02/anti-military-group-claims-responsibility-for-quebec-bombing-la-presse.html,benign
http://www.creuzadema.net/l-agenda-a-cura-di-giusi-rossi/categoryevents/2-manifestazioni-mostre-presentazione-libri-dibattiti-,phishing
http://jezebel.com/humblebraggers-are-better-off-just-bragging-say-harvar-1700434345?utm_source=recirculation&utm_medium=recirculation&utm_campaign=mondayPM,benign
http://www.yuehui001.com/goitem.php?id=1,phishing
http://sexshop-bg.biz/products?page=shop.browse&category_id=248,phishing
pubsub.com/Warning-after-all-foreign-Premier-League-game-National-League-6umUxv9eFWSS,benign
cabanalife.com/about.php,benign
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,phishing
community.atkins.com/,benign
ucc.ie/celt/published/G800011B.html,benign
leftinalabama.com/diary/7936/rep-greer-schoolteachers-need-to-know-back-home-that-greed-has-put-them-under,benign
http://sharks-jersey.co.za/wp-content/uploads/2012/Trulia/index.htm,phishing
facebook.com/pages/Transform-122/143279842360367,benign
genforum.genealogy.com/morin/messages/2447.html,benign
imdb.com/name/nm0590055/,benign
http://danglen.com/services,phishing
cbulancers.com/ViewArticle.dbml?DB_OEM_ID=8100&ATCLID=241367,benign
myspace.com/schecterguitarsburbankca,benign
partitions101.net/partition/my_mother_s_friends,benign
fanpix.net/photo/gallery/lori-saunders-picture-gallery-2.htm,benign
wirelesspedia.com/show/country/Canada,benign
cato.org/pubs/pas/pa-443es.html,benign
http://freesoftpage.de/download-server/viewdownload/40/1055.html,phishing
frackinginsider.com/regulatory/earthjustice-environmental-defense-fund-the/,benign
http://prepechal.net/index.php?option=com_contact&view=contact&id=8:ing-frantiek-koal&catid=34:oseva-agri-chrudim-as&Itemid=53,phishing
deadmanstale.com/,benign
fanbase.com/Roy-Halladay,benign
youtube.com/watch?v=kpEDSUUH7Qo,benign
catalogue.loyola.edu/catalogues/current/undergraduate/general/directory.html,benign
daylife.com/topic/Steven_Davis,benign
http://www.davenporthomes.com.au/index.html,phishing
football.about.com/od/nationalfootballleague/a/04playoffsched.htm,benign
tvguide.com/celebrities/elias-koteas/148872,benign
reid.senate.gov/nevada/Clark-County.cfm,benign
hot1079.com/main.html,benign
http://okumaaliskanligi.com/index.php,phishing
http://codecanyon.net/item/klaus-retina-responsive-pricing-tables/full_screen_preview/11182020,benign
youtube.com/watch?v=yvC2k26983o,benign
spoke.com/dir/p/harty/kevin,benign
rentmls.com/cgi-bin/resumes/classifieds-FOR-on-RENT-ROSE:CREEK-db-minnesota.htm,benign
http://www.house-elit.ru/plugins/editors/tinymce/jscripts/tiny_mce/plugins/searchreplace/js/teni/,phishing
http://www.solustelecom.co.uk/products-and-services.html,phishing
docstoc.com/docs/6825446/Southwest-Airlines-Flight-1248,benign
starwars.wikia.com/wiki/Template:Person_infobox,benign
studytemple.com/forum/magazines-men/60097-100-footballers-hot-wives-booklet.html,benign
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001019001&free3=item&disp_no=007001019001,benign
tvguide.com/celebrities/sean-mcginley/174129,benign
http://www.funwalker.com/en/jobs,phishing
en.wikipedia.org/wiki/Bruno_St._Jacques,benign
agn.client.shareholder.com/releasedetail.cfm?ReleaseID=592530,benign
youtube.com/watch?v=r9eMvgY9zvo,benign
usgameshows.net/,benign
http://www.vejufeja.lt/jogos-menas-vilniuje,phishing
dorsey.com/lancaster_peter/,benign
http://agrisemm.com/news/1-latest-news/57-cicils-iptec-conference,phishing
profilecanada.com/companydetail.cfm?company=2570028_Centre_Medical_Metro_Monk_Montral_QC,benign
http://www.cpimoto.ru/catalog,phishing
angelfire.com/mt/montrealcsc/,benign
hockeysfuture.com/articles/6216/oilers_training_camp_preview_part_iii_right_players_for_right_wing/,benign
yourdictionary.com/walloon,benign
ancientscripts.com/egyptian.html,benign
http://spankbang.com/56e7/video/sexy+busty+blonde+woman+sucks+off+random+stranger+s+huge+bbc+in+public+bathroom+stall,benign
gay.net/music/2011/11/10/samantha-newark%E2%80%99s-somethin%E2%80%99-good-somethin%E2%80%99-great,benign
http://polskizwiazekpokera.org/index.php?option=com_poker&view=overall&Itemid=112,phishing
123people.com/s/dante+fusco,benign
http://www.philharmonia-chor-stuttgart.de/konzerte/rueckblick/67-karfreitag-10-april-2009-1900-uhr,phishing
charlierose.com/guest/view/3346,benign
netglimse.com/celebs/pages/david_cone/index.shtml,benign
hrived1.com,phishing
acesslimitado.com,phishing
owensarchive.com/classic-hollywood-5/j-k-l-125/james-dean-36/,benign
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FToyota-Camry-5SFE-Engine-Timing-Belt-Water-Pump-Seal-Replacement&text=Toyota+Camry+5SFE+Engine+Timing+Belt%2C+Water+Pump+and+Seal+Replacement,benign
http://9779.info/%E5%84%BF%E7%AB%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,phishing
http://www.alorenademalaga.com/index.php/aceituna-alorena/la-aceituna,phishing
cbc.ca/news/canada/nova-scotia/story/2010/02/19/ns-brazil-ship-sinks-students.html,benign
matchphotosww.890m.com,phishing
motorcycle-usa.com/0/25/Motorcycle-Dealers-State/Indiana-Dealers.aspx,benign
bracewellgiuliani.com/index.cfm/fa/lawyer.profile/attorney/5681d5df-74b1-4c17-af6b-b2cde89f1d1f/John_Ferguson_Jr.cfm,benign
http://plarium.com/es/juegos-de-estrategia/soldiers-inc/noticias/rondador-nocturno/,benign
calpatientguide.org/,benign
fgagnon.com/vadnais/eng/tree/dat45.htm,benign
amazon.com/Missile-Crisis-Elie-Abel/dp/0397004338,benign
allstarpics.net/pictures/0662675/wet-hot-american-summer-pics.html,benign
http://lovettz.com/zebra-wall-decor-modern-design/zebra-wall-decor-design-accesories/,phishing
titleist.com/players/playersequipment.asp?playerid=67,benign
health.groups.yahoo.com/group/cheal/messages/415,benign
http://thenextweb.com/media/2015/05/12/congrats-to-my-friends-aol-hope-merger-with-verizon-will-ensure-brighter-future-mobile-etc-for-company-that-first-got-america-online/,benign
freerepublic.com/tag/by:captnorm/index?tab=comments;brevity=full;options=no-change,benign
obit.altmeyer.com/obitdisplay.html?id=256837&listing=Current,benign
bgp.he.net/net/67.214.112.0/20,benign
habslegends.blogspot.com/2006/11/vincent-damphousse.html,benign
mayrand.org/HTML/fam/fam01809.html,benign
chow.com/search?country=CA&latitude=45.471718&location=6200+Av+Somerled%2C+Montreal%2C+QC%2C+CA&longitude=-73.634484&query&type=Restaurant&zipCode=H3X2B3,benign
youtube.com/watch?v=D5lrcroZDe4,benign
http://www.willemdijkstra.nl/index.php?option=com_wrapper&view=wrapper&Itemid=31,phishing
badjojo.com/?q=turkish,benign
oce.catholic.com/index.php?title=Ignace_Bourget,benign
http://thenextweb.com/entrepreneur/2015/04/30/10-israeli-startups-to-watch-in-2015/gtm.js,benign
communigate.co.uk/brad/bradfordparkavenuesupportersclub/page1.phtml,benign
http://mic.com/articles/118068/chance-the-rapper-just-gave-chicago-high-schoolers-the-show-of-a-lifetime,benign
http://atricor.es/paypal.com.usa.cgi.submit.login/,phishing
http://www.ksv-oestringen.de/index.php?option=com_content&view=article&id=244:bilder-reilingenschriesheim&catid=1:aktuelle-nachrichten,phishing
