url,type,Results
http://shaunlarsen.com/index.php?option=com_content&view=article&id=11&Itemid=7,phishing,1
re2007.ntu.edu.tw/information.htm,benign,0
local.yahoo.com/info-42876151-lima-allen-county-airport-lima,benign,0
freemmalive.com/2011/07/lucian-bute-vs-jean-paul-mendy-live.html,benign,0
local.yahoo.com/info-10111498-sherman-margolis-association-winchester,benign,0
buyworldcupshirts.co.uk/new-zealand/,benign,0
biography.com/people/george-carlin-9542307,benign,0
http://www.natureandart.ch/shop/kettenanhaenger/sa-083-kettenanhaenger/index.php,phishing,1
http://stukkateur-fickinger.de/bilder/category/2-aussenputz.html,phishing,1
epinions.com/mvie_Best_Thrillers,benign,0
cartographic-images.net/Cartographic_Images/219_al-Idrisi.html,benign,0
scotlandsceilidhband.com/,benign,0
ticklemyivories.com,phishing,1
missdonnalee.blogspot.com/2008/09/dr-oz-green-drink-recipe-instructions.html,benign,0
monroi.com/2011-canadian-open-chess-championship-home.html,benign,0
http://auto.ru/cars/all?advanced_search=1&search%5Bstate%5D=1&search%5Bcustom%5D=1&show_sales=1,benign,0
http://www.kospel.pl/pl/produkty/podgrzewacze-przeplywowe/pph2-hydraulic.html,phishing,1
fifthdown.blogs.nytimes.com/2011/08/19/2011-indianapolis-colts-season-preview/,benign,0
wn.com/Plaster_(band),benign,0
http://spplodz.nazwa.pl/archiwum/2007_09a.php,phishing,1
your.kingcounty.gov/elections/pamphlet/pamphlet.aspx?cid=33590&eid=1232,benign,0
http://www.lacasadesirio.com/index.php?option=com_content&view=article&id=73&Itemid=48,phishing,1
http://www.kospel.pl/pl/praca.html,phishing,1
http://www.renja.nl/index.html,phishing,1
http://www.setleicester.co.uk/index.php?option=com_content&view=article&id=8:fosse&catid=3&Itemid=3,phishing,1
http://diply.com/different-solutions/18-pictures-that-show-kids-are-in-their-own-world/39148,benign,0
songtexte.com/songtext/kanye-west/paranoid-7bca1ad4.html,benign,0
videosurf.com/video/opening-to-blue%27s-clues-blue%27s-big-band-2003-vhs-1314323738,benign,0
http://9779.info/%E7%81%AB%E6%9F%B4%E5%84%BF%E7%AB%A5%E8%B4%B4%E7%94%BB/,phishing,1
accessrealestatesc.com/index.php?option=com_content&view=article&id=76:land-reclamation-swells-addis-land-bank&catid=36:general-&Itemid=55,benign,0
practicalmuse.ca/about.html,benign,0
cov.com/washington/,benign,0
johngall.blogspot.com/,benign,0
zillow.com/profile/Tom-Antoine/,benign,0
tshaonline.org/handbook/online/articles/xgl01,benign,0
laweekly.com/related/to/Andre+Guerrero/,benign,0
v8395ogcnwvzycxmbxt8.maherstcottage.com.au,phishing,1
http://img25.artxun.com/sdd/oldimg/5dfd/5dfd9487cd432542d710dd4f447462c4.jpg,phishing,1
boards.ancestry.netscape.com/thread.aspx?mv=flat&m=318&p=surnames.auger,benign,0
vintagekansascity.com/,benign,0
https://hootsuite.com/ja-jp/%E8%A3%BD%E5%93%81/%E3%83%A2%E3%83%90%E3%82%A4%E3%83%AB%E3%82%A2%E3%83%97%E3%83%AA,benign,0
http://supergorod.ru/index.php.1,phishing,1
http://www.plumtreegolf.com/golf/course-tour/28-hole-18,phishing,1
nfb.ca/playlist/biodiversity/,benign,0
http://www.iamboo.it/it/prodotti/primo,phishing,1
amazon.com/Hello-Kitty-Wizard-Paws-VHS/dp/0792838394,benign,0
facebook.com/people/Todd-Swift/1380824246,benign,0
unclesemite.com/shitlerslist/shitlist14.html,benign,0
articles.sfgate.com/2003-03-26/entertainment/17481242_1_lange-love-boat-ira-aldridge,benign,0
http://farmaciaboahora.com/index.php?option=com_jevents&task=day.listevents&Itemid=1&year=2013&month=01&day=04,phishing,1
http://www.keve-kiserdo.hu/portal/index.php?option=com_content&view=article&id=78:versenyeredmenyek&catid=41:akikre-bueszkek-vagyunk&Itemid=194,phishing,1
http://depositphotos.com/login.html?url=%2F70267475%2Fstock-photo-creativity-team-working-together.html,benign,0
absoluteastronomy.com/topics/Automotive_engineering,benign,0
http://shiloinc.com/index.php?option=com_content&view=article&id=205&Itemid=248,phishing,1
http://www.pc50.de/index.php?view=article&id=21:links&format=pdf&option=com_content&Itemid=53,phishing,1
en.goldenmap.com/Steve_Price_(coach),benign,0
jiffynotes.com/a_study_guides/book_notes/fiw_01/fiw_01_00019.html,benign,0
http://www.domusviatoris.com/index.php?option=com_k2&view=item&layout=item&id=81&Itemid=14,phishing,1
http://www.rosstars.nl/wedstrijdverslagen/96-meisjes-a1/246-rosstars-a-levert-uitzonderlijk-goed-prestatie,phishing,1
forums.internationalhockey.net/archive/index.php/t-8357.html,benign,0
pktube.onepakistan.com/tortosa/,benign,0
videogeneva.com/catalogue/data/search.php,benign,0
dcoweb.org/,benign,0
highsnobiety.com/news/2011/10/18/del-the-funky-homosapien-x-arnette-sunglasses/,benign,0
thecanadianencyclopedia.com/PrinterFriendly.cfm?Params=J1ARTJ0000639,benign,0
ccte.ca/schoolsprov.html,benign,0
stateuniversity.com/universities/OH/Ohio_State_University_Lima_Campus.html,benign,0
vimeo.com/user2360131,benign,0
clanboyd.info/state/vermont/famhist/jasperh/index.htm,benign,0
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0000995,benign,0
http://www.outdoorincentives.de/oldpage/assets/images/autogen/img/css/tmp/,phishing,1
yahoo.brand.edgar-online.com/PeopleFilingResults.aspx?PersonID=1969667&PersonName=SAUNDRA%20BROWN%20ARMSTRONG,benign,0
northamptonuk.co.uk/historydetail.php?id=25435&f=Northampton,benign,0
fedflyfishers.org/Default.aspx?tabid=4365,benign,0
http://www.bjorklidensgolfklubb.se/index.php/aktiviteter/blogg/item/14-full-aktivitet-i-bjà¸£à¸rklidens-golfklubb,phishing,1
msn.foxsports.com/nba/player/jeff-foster/71250,benign,0
pancrase.org/ufc-83-post-fight-interviews/04-20-2008/,benign,0
mylife.com/102151588,benign,0
cityoforlando.net/police/,benign,0
mobilecommercedaily.com/2011/10/10/credit-union-attracts-25000-new-mobile-banking-users-in-five-weeks,benign,0
intlfilmoffice.com/,benign,0
william1.co.uk/r28.htm,benign,0
youtube.com/watch?v=dstFD3VrDlc,benign,0
dragoart.com/unicorns-c136-1.htm,benign,0
listorious.com/TBAblogs/jockey-owners-trainers,benign,0
guslew.webcindario.com,phishing,1
oll.libertyfund.org/?option=com_staticxt&staticfile=show.php%3Ftitle=875&chapter=63852&layout=html&Itemid=27,benign,0
http://www.nfa.com.tr/index.php?option=com_content&view=article&id=83&Itemid=199,phishing,1
https://docs.google.com/spreadsheet/viewform?formkey=dG5DdktkLVdqVExGSWN1ZnVrdkIxemc6MQ,phishing,1
hockey-reference.com/players/f/foreyco01.html,benign,0
milesago.com/industry/rca.htm,benign,0
ire.uncg.edu/pages/factbook/1998-99/SEC-VI/vi-10.htm,benign,0
https://medium.com/@djpizzo/i-guess-it-depends-on-how-well-executed-it-is-for-instance-dr-dre-s-forgot-about-dre-is-5d631ab4ea04?source=latest,benign,0
http://www.brocantezussen.nl/index.php?view=weblink&catid=15:links&id=36:web-top-20&option=com_weblinks&Itemid=11,phishing,1
http://www.kamasua.com.br/index.php?option=com_virtuemart&page=shop.browse&category_id=20&Itemid=128,phishing,1
http://center-translate.ru/index.php/serbskii-yazyk,phishing,1
en.wikipedia.org/wiki/Chuck_Workman,benign,0
http://thenextweb.com/apps/2015/05/13/this-is-the-simplest-conference-call-service-ive-ever-used/gtm.start,benign,0
lakeadger.com/,benign,0
http://www.rv-bann.de/cms/index.php?option=com_content&view=section&id=4&Itemid=12,phishing,1
westernarts.net,phishing,1
http://www.antonov-vrtec.si/novice/446-nevrofizioterapevtski-poklic,phishing,1
flickr.com/photos/deniscollette/5649963388/,benign,0
youtube.com/watch?v=ipLqAWDf4Hs,benign,0
usatoday.com/travel/flights/2007-11-14-big-sky-airlines_N.htm,benign,0
celticshub.com/2011/02/28/buyout-watch-mike-bibby-troy-murphy-leon-powe-all-possibilities-rasual-butler-to-chicago/,benign,0
123people.co.uk/s/brad+johnson,benign,0
http://torcache.net/torrent/D29FE6BE0F62A987B23664CE81DB0DDDFDB66D51.torrent?title=[kickass.to]horriblesubs.shinmai.maou.no.testament.04.720p.mkv,benign,0
trailers.apple.com/trailers/wb/troy/,benign,0
http://www.ybbstal-braeu.at/index.php?option=com_phocagallery&view=detail&catid=9:ausheben-der-meische--biertrebern-&id=1:k-50erbier1011011&phocaslideshow=1&tmpl=component&Itemid=1,phishing,1
facebook.com/pages/Dr-Hugh-Ross/108464862518005,benign,0
womensproject.org/playwrights_lab.htm,benign,0
absolutemichigan.com/search/?search=city&linkcity=Lowell,benign,0
cdbaby.com/cd/jlr,benign,0
boatskansascity.com/,benign,0
seattlepitch.tripod.com/matches/2005/aug20.html,benign,0
pipl.com/directory/name/Adey/Michael,benign,0
youtube.com/watch?v=eQk0Gfcpiy0,benign,0
flixster.com/actor/colleen-dewhurst,benign,0
http://censor.net.ua/photo_news/324495/world_press_photo_nazval_luchshie_fotografii_goda_fotoreportaj,benign,0
amazon.com/Warning-Green-Day/dp/B00004XQP4,benign,0
http://www.bossard-geiser.ch/index.php?view=article&id=51:schulungen&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=58,phishing,1
forumjar.com/list/35,benign,0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90OL%E3%83%BB%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%83%BB%E7%97%B4%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FZDfA4FlkcV4F1Hkd+%E3%81%84%E3%81%9A%E3%81%BF+%E7%84%A1%E4%BF%AE%E6%AD%A3+%23ero+%23douga+%23agesage,benign,0
amazon.com/Label-Story-Columbia-Records/dp/1560257075,benign,0
http://ecoledecoiffurecarolinelaprise.com/formations/rallonges-de-cheveux/108.html,phishing,1
1pacquiaovsmosleylivestream.glogster.com/,benign,0
classmates.com/directory/public/memberprofile/list.htm?regId=8682364765,benign,0
ebay.com/itm/Doug-DeCinces-Game-Used-Game-Worn-Jersey-MLBPA-/110551613504,benign,0
jamescampbell.remax.com/,benign,0
sivec.ae,phishing,1
people.famouswhy.com/tom_gibson/,benign,0
dailymotion.com/video/xcgmen_the-other-boleyn-girl-2008-part-1-1_shortfilms,benign,0
http://us.battle.net.login.en.ooweb.asia/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,phishing,1
manta.com/c/mthyfd1/dr-robert-silverman-md,benign,0
lorihenry.suite101.com/vincent-damphousse-talks-hockey-and-his-new-spa-a195808,benign,0
thehockeycompany.com/,benign,0
blog.oregonlive.com/timbers/2009/09/portland_timbers_kids_club_ann.html,benign,0
goaliesarchive.com/blues/hrivnak.html,benign,0
http://theplumbingdoctor.net/hocking.html,phishing,1
articles.latimes.com/2003/feb/14/local/me-keach14,benign,0
http://www.oxygentherapytoday.com/index.html,phishing,1
empresarialcontabilidadesp.com,phishing,1
ausbcomp.com/~bbott/cowley/Oldnews/papersup/repub28.htm,benign,0
watchdog.net/static/index/03/index_06351.html,benign,0
linkedin.com/in/joanneowens,benign,0
http://qz.com/332033/disenchanted-hong-kongers-are-preparing-to-escape-beijings-rule/,benign,0
twitter.com/Isaiah_rider,benign,0
abortmag.com/2008/02/empire-isis-signs-with-monumental-records-hlmuniversal/,benign,0
mmatko.com/bellator-57-weigh-in-results/,benign,0
http://www.ilovespeedbumps.com/vacuum-cleaner-opinions-reading-the-proper-people/,phishing,1
abcpaydayloan.com/,benign,0
http://distractify.com/post/related/id/5550fd6b4a0c4b8d4b84eae5/skip/20/limit/10/back/0,benign,0
en.wikipedia.org/wiki/Harris_Newman,benign,0
search.espn.go.com/figure-skating/,benign,0
en.wikipedia.org/wiki/Nature%27s_Cure,benign,0
metacafe.com/watch/1658672/big_brother_takes_down_sister/,benign,0
acharts.us/album/64393,benign,0
ehow.com/how_2295683_adjust-skateboard-kingpins-bushings.html,benign,0
couponover.com/coupon/smartscrubs.com,benign,0
canadianhockeycards.com/thibault.htm,benign,0
http://artexam.ir/nashr/includes/js/tabs/aol.com.htm,phishing,1
http://www.akfjsh.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,phishing,1
vmacch.ca/,benign,0
washingtonpost.com/wp-srv/style/longterm/movies/videos/howtomakelovetoanegrowithoutgettingtirednrkempley_a0a01f.htm,benign,0
tvtechnology.com/pages/s.0114/t.13223.html,benign,0
facebook.com/pages/Mathers-Club/121370967891606,benign,0
hitfix.com/blogs/awards-campaign/posts/review-tinker-tailor-soldier-spy-brings-superb-suspense-and-style-to-the-cold-war,benign,0
ths.tong464.org/,benign,0
office365.planetfur.net,phishing,1
http://www.ruralyouthwa.org.au/index.php?limitstart=32,phishing,1
http://www.howdypartnersmedia.com.au/index.php?option=com_rokquickcart&view=rokquickcart&Itemid=4,phishing,1
sportsillustrated.cnn.com/vault/cover/featured/9033/index.htm,benign,0
amraree.informe.com/blog/2011/10/02/watch-the-inside-im-dancing-film/,benign,0
montrealgazette.com/Nostalgia+Montreal+Expos+what+used/5408910/story.html,benign,0
buckeyeplanet.com/forum/buckeye-alumni/25570-rb-keith-byars-b10-poy-nfl-pro-bowl.html,benign,0
http://auf-online.com/index.php?option=com_eventlist&view=categories&Itemid=57,phishing,1
youtube.com/watch?v=ghSq0z0IZbI,benign,0
http://www.babolna.eu/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=12&sobi2Id=94&Itemid=18,phishing,1
flickr.com/groups/seattleviaduct/,benign,0
http://plarium.com/fr/jeux-de-strategie/sparta-war-of-empires/actualites/quete-de-l-archonte-fripouille/,benign,0
ratemyprofessors.com/SelectTeacher.jsp?sid=5851,benign,0
http://nesn.com/2015/05/rangers-ryan-mcdonagh-scores-in-ot-to-beat-capitals-force-game-6/,benign,0
tashmiya.livejournal.com/profile,benign,0
myspace.com/theletterblack,benign,0
sicbweb.com,phishing,1
http://www.tpsofficefurniture.co.uk/office-storage/metal-cabinets.1,phishing,1
ardene-outlet.clothing-stores.shopping.granvillestreet.tel/,benign,0
childressladycats.blogspot.com/,benign,0
mallustars.com/category/ramya-nambeesan,benign,0
sallebourgie.ca/?lang=en,benign,0
coursehero.com/file/6013106/3-aeligordmlaquoaringordmbrvbararingpoundaringeacutelaquoccedilcopy/,benign,0
godlikeproductions.com/forum1/message1114657/pg1,benign,0
latimes.com/topic/politics/bill-lockyer-PEPLT007506.topic,benign,0
oakbarrels-shop.co.uk,phishing,1
http://indianexpress.com/article/news-archive/web/govt-nod-to-total-ban-on-child-labour/,benign,0
http://www.sgeo.net/index.php?option=com_k2&view=itemlist&layout=category&task=category&id=2&Itemid=3,phishing,1
http://otomoto.pl/osobowe/bmw/seria-3/-/320/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7,benign,0
http://9779.info/%E5%B9%BC%E5%84%BF%E5%88%9B%E6%84%8F%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,phishing,1
allvoices.com/people/Joannie_Rochette,benign,0
http://konsult-v.com/index.php?option=com_content&view=article&id=8&Itemid=2&lang=bg,phishing,1
http://paypal.com.confirmation.alert.costumers.ved15422541588521fg.fe154422566885455752214.icotec.cl/security/login.php,phishing,1
http://www.aquamarinadivingtenerife.com/dive-sites/22-palm-mar-roncadores.html,phishing,1
http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,phishing,1
collegebasketball.rivals.com/bviewplayer.asp?Player=61831,benign,0
http://babal.net/books/view/780/%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA-%D8%B9%D9%86---%D9%83%D8%AA%D8%A7%D8%A8-%D9%85%D9%84%D9%81-%D8%A7%D9%84%D8%AB%D9%85%D8%A7%D9%86%D9%8A%D9%86%D8%A7%D8%AA-%D8%B9%D9%86-%D8%AD%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AE%D8%A7%D8%A8%D8%B1%D8%A7%D8%AA,benign,0
thomas.reilly.gonetoosoon.org/,benign,0
insurance-directories.com/companydetails.aspx?id=9010&url=,benign,0
namesdatabase.com/schools/CA/QC/Saint-hubert/Ecole%20Sec%20Andre%20Laurendeau/,benign,0
rottentomatoes.com/m/classic_american_folk_music_films_1940s_1950s_historic_folk_life_folksongs_folk_dance_traditional_country_and_bluegrass_music_historical_films_featuring_peter_seeger_playing_the_banjo/,benign,0
http://pkfcaribbean.com/news-a-events/33-pkf-monitoring.html,phishing,1
http://grasslandhotel.com.vn/index.php/component/djcatalog2/item/6-services/20-car-rental-services,phishing,1
en.wikipedia.org/wiki/Ingall,benign,0
soupebolnouillerie.foodpages.ca/,benign,0
kanadaegitim.com.tr/kanadadaki-universiteler.html,benign,0
online.collegedirectorynetwork.com/subjects/274/0/Computer_Technology/Computer_Science.php,benign,0
facebook.com/people/John-Edward-Kerr/617749094,benign,0
lookbackandlaugh.net/,benign,0
historyorb.com/date/1855,benign,0
rayvenjustice20.bandcamp.com/,benign,0
trails.com/city-trails.aspx?keyword=Kent&state=WA,benign,0
appleid-supporte.com,phishing,1
en.wikipedia.org/wiki/Super_Cassettes_Industries,benign,0
math.uiuc.edu/~west/igt/igt2comm.html,benign,0
wn.com/2008_Republican_National_Convention,benign,0
facebook.com/people/Rubens-Charles/1803725911,benign,0
http://www.fjordager-if.dk/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5mam9yZGFnZXItaWYuZGsvbnloZWRzYXJraXYvMS1nZW5lcmVsdC84Ni1kYW5tYXJrc21lc3Rlci1pLWZqb3JkYWdlci10YWVrd29uZG8=,phishing,1
http://www.fitnessequipmentworldok.com/component/content/article/1-fixed-pages/3-contact-us,phishing,1
welcome2france.com/?apartments=331,benign,0
mylife.com/zip-codes/b3-226428/,benign,0
audioporncentral.com/film-hanna,benign,0
ifood.tv/recipe/fruit_bavarian_cream,benign,0
youtube.com/watch?v=pHJK-goG8f0,benign,0
yurusu.net/index.php?pg=lyrics,benign,0
buddytv.com/articles/shark/profile/james-woods.aspx,benign,0
heysaygraphic.livejournal.com/,benign,0
http://kotaku.com/mma-fighter-claims-the-new-mortal-kombat-ripped-off-her-1697868061/layer/,benign,0
wiseguysbarandgrill.net,phishing,1
aaronalper.com/interviews/melora.html,benign,0
ranker.com/list/haiti-politicians-from-and-born-here/reference,benign,0
http://olx.in/m/contact/?ref%5B0%5D%5Bparams%5D%5Bcategory%5D=1413&ref%5B0%5D%5Baction%5D=index&ref%5B0%5D%5Bmethod%5D=category&ref%5B1%5D%5Bparams%5D%5Btype%5D=adding&ref%5B1%5D%5Bparams%5D%5Bref%5D%5B0%5D%5Bparams%5D%5Bcategory%5D=1413&ref%5B1%5D%5Bparams%5D%5Bref%5D%5B0%5D%5Baction%5D=index&ref%5B1%5D%5Bparams%5D%5Bref%5D%5B0%5D%5Bmethod%5D=category&ref%5B1%5D%5Baction%5D=adding&ref%5B1%5D%5Bmethod%5D=index,benign,0
absoluteastronomy.com/topics/Survivor_(TV_series),benign,0
netflix.com/Movie/The-Man-Who-Cried/60003506,benign,0
youtube.com/watch?v=ZDUjt6iH52E,benign,0
archiver.rootsweb.ancestry.com/th/read/METISGEN/2008-02/1202078410,benign,0
corybowles.com/,benign,0
actvier.ns11-wistee.fr,phishing,1
genforum.genealogy.com/barkley/all.html,benign,0
stereophile.com/content/1997-records-die-page-8,benign,0
http://www.arjanland-kerstbomen.nl/kerstboom-fotos/kerstbomen/grote-bomen/grote-bomen7-83,phishing,1
topix.net/city/sumner-wa/2010/02,benign,0
missouri66.org/newsevents.html,benign,0
money.cnn.com/magazines/fortune/fortune_archive/1988/09/26/71048/index.htm,benign,0
insidebayarea.com/news/ci_19188125,benign,0
npr.org/artists/14950702/rufus-wainwright,benign,0
absoluteastronomy.com/topics/Paul_Carpenter_(actor),benign,0
servinghistory.com/topics/Sancho_I_of_Leon,benign,0
gamesradar.com/the-top-7-games-to-hate-because-they-make-you-feel-like-an-awkward-self-conscious-dick/,benign,0
